rec-id,gender,given-name,surname,postcode,city,telephone-number,credit-card-number,income-normal,age-uniform,income,age,sex,blood-pressure
rec-1073-org,male,diamond,white,2913,melbourne,04 6635 8472,1706 4040 1264 4416,46882.47,8,59423.4,66,na,76.951
rec-1074-org,male,sophie,white,2615,sydney,02 9361 0066,0661 8339 5783 1149,24086.31,107,98463.4,15,m,71.800
rec-1075-org,male,amber,milburn,2604,sydney,02 3650 4039,4211 4185 5059 0555,46618.48,28,131299.5,40,na,72.422
rec-1076-dup-0,,olivya,petersten,q902,melbourne,07 1121 7462,5072 2702 995 4547,51790.80,1,79668.6,20,f,71.305
rec-1076-dup-1,male,olivia,peterzen,2992,melbouahne,,5072 2702 9959 4547,51790.80,1,79668.6,02,f,71.305
rec-1076-org,male,olivia,petersen,2902,melbourne,07 1121 7462,5072 2702 9959 4547,51790.80,1,79668.6,20,f,71.305
rec-1077-org,male,amy,ravnoy,2904,sydney,07 6632 1087,7253 9441 2890 5985,70643.45,54,71503.3,56,na,75.177
rec-1078-org,male,sophie,lewan,2602,melbourne,03 2442 6270,1519 4180 3637 2397,50945.19,46,64189.0,49,f,73.984
rec-1079-org,male,sana,bishop,2604,melbourne,04 7739 0503,0641 2128 1552 6453,30074.59,79,62270.2,81,na,72.920
rec-1080-org,female,felicity,clarke,2614,brisbane,08 5641 1130,5540 2120 4710 9657,46110.26,93,18126.4,46,na,79.854
rec-1081-org,male,lillian,stoneman,2602,melbourne,03 3357 6478,8193 9803 6270 9233,58986.89,0,189249.8,74,f,74.747
rec-1082-org,male,olivia,spratt,2905,perth,08 9442 8671,7719 4720 0454 4193,63674.41,35,64251.2,107,f,73.355
rec-1083-org,male,caitlin,estrella,2905,melbourne,08 5873 1727,0341 2965 2735 3663,64213.94,29,39794.3,15,na,75.483
rec-1084-org,male,kelsey,griffen,2906,perth,03 0451 4796,9088 2760 9781 9378,47772.48,42,26930.9,61,m,70.725
rec-1085-dup-0,,ema,dhuriow,2i23,melbourne,,9598 4741 7368 9999,49019.95,1,82501.3,42,f,72.833
rec-1085-dup-1,,ema,thurlow,2913,melbourbe,04 5612 2256,9598 741 7368 9999,49019.95,1,82501.3,24,f,72.833
rec-1085-org,male,emma,thurlow,2913,melbourne,04 5612 2256,9598 4741 7368 9999,49019.95,1,82501.3,42,f,72.833
rec-1086-org,male,joselyn,steinmetz,2617,melbourne,03 2664 6862,5176 4015 4690 6165,54812.28,67,18315.6,15,na,67.590
rec-1087-org,male,talena,cordina,2618,melbourne,02 0217 3006,4339 1109 0733 7300,58070.40,46,69002.7,63,na,71.251
rec-1088-org,female,sienna,azimi,2913,perth,02 8232 3583,4787 3937 9021 4172,25994.83,13,64887.9,100,m,80.448
rec-1089-org,male,montana,dreyer,2611,melbourne,02 8015 4147,7637 4611 0974 3131,73780.50,63,96798.0,94,m,76.488
rec-1090-org,male,jessica,fleet,2602,melbourne,02 8028 5424,9383 8114 2970 8356,58323.33,116,27848.5,107,na,71.739
rec-1091-org,male,madison,limbert,2602,melbourne,07 3713 6246,4060 1180 8747 2879,60522.67,84,29973.6,82,f,75.475
rec-1092-org,male,andrea,finlay,2905,melbourne,02 7410 5046,2280 7907 6645 3515,28919.97,104,53908.8,110,na,80.094
rec-1093-org,female,willow,kerkham,2904,sydney,03 5360 4784,2131 5703 4424 4266,51730.04,72,42903.1,51,f,73.412
rec-1094-org,female,heather,millar,2614,canberra,02 4273 4693,2669 6589 0600 3492,46100.04,43,62111.6,24,na,72.236
rec-1095-org,male,logan,mason,2905,perth,02 0370 7156,4613 4502 6673 0256,74009.38,83,65820.8,43,na,70.890
rec-1096-org,female,haylee,trenerry,2615,sydney,08 2662 4546,3029 9225 8465 8752,19334.09,108,131490.5,79,f,77.305
rec-1097-org,female,isabella,wynne,2615,sydney,08 9589 6159,4040 1262 8891 0982,58045.00,119,96223.1,61,na,70.927
rec-1098-org,male,stephanie,goode,2914,melbourne,03 1348 8934,3015 6684 0470 4110,50186.25,28,1188.7,19,na,83.798
rec-1099-org,male,saara,green,2902,perth,04 1314 1406,0371 9748 3127 2476,64656.62,18,90036.4,26,f,75.938
rec-1100-org,male,sophie,paine,2611,melbourne,07 7786 4012,0260 0518 5310 2487,48248.39,9,86959.4,28,na,80.633
rec-1101-org,male,macy,mahajani,2913,melbourne,02 5061 1063,3569 4076 2277 0989,46570.75,22,27793.4,102,m,72.381
rec-1102-org,male,ashlie,feeley,2605,sydney,07 4224 4024,9705 3492 3851 2286,59927.09,20,17205.2,35,f,65.082
rec-1103-org,male,emiily,koziol,2617,melbourne,02 6959 8246,3046 2050 8861 2867,36181.32,11,98512.4,88,m,74.156
rec-1104-org,female,ashlie,paddon,2615,melbourne,03 9905 5416,6786 1982 4166 8463,32007.20,83,123631.6,63,f,77.608
rec-1105-org,male,abbie,mason,2906,sydney,02 7333 8640,9264 1352 9434 8414,106611.73,43,68541.8,23,f,73.447
rec-1106-org,male,bree,webb,2602,melbourne,07 3712 3379,6655 3189 9722 1460,43540.32,90,123892.9,84,f,72.653
rec-1107-dup-0,,carlote,cowell,2914,,,2686 2085 50641 0807,101437.10,93,87220.7,42,na,74.380
rec-1107-org,male,charlotte,cowell,2914,sydney,03 9554 8352,2686 2085 5061 0807,101437.10,93,87220.7,42,na,74.380
rec-1108-org,male,tahlia,hueneke,2617,sydney,04 8720 7129,4081 3694 6264 3329,38532.91,57,21098.7,57,f,70.289
rec-1109-org,female,trinity,lowe,2606,canberra,08 4183 0083,5574 0321 6900 3094,102094.10,3,33753.4,50,na,76.247
rec-1110-dup-0,,isabella,ep,missing,melbourje,04 9476 9097,1908 35475 0089 1725,48129.07,116,112336.8,60,na,73.990
rec-1110-dup-1,female,istabela,webh,2615,melbouahne,,19083547 00389 1725,48129.07,116,112336.8,60,na,73.990
rec-1110-org,female,isabella,webb,2615,melbourne,04 9476 9097,1908 3547 0089 1725,48129.07,116,112336.8,60,na,73.990
rec-1111-org,male,grace,mason,2906,sydney,04 8507 9011,6586 7286 4607 4752,26628.93,78,80865.2,12,m,73.572
rec-1112-org,male,georgia,eichinger,2602,melbourne,03 9828 3780,5097 4567 2363 4528,46528.34,107,15609.1,69,f,77.309
rec-1113-org,male,isabelle,bridgefoot,2604,melbourne,04 3288 9282,9541 1056 1926 4041,33065.59,13,41363.2,81,na,78.986
rec-1114-org,female,emiily,white,2617,sydney,02 9343 1407,7408 3901 0100 5318,24925.79,71,188092.5,89,f,81.740
rec-1115-org,female,laura,statham,2900,brisbane,08 0402 6968,2864 8650 1709 0736,38413.46,101,51689.0,20,f,79.832
rec-1116-org,female,taliah,ranson,2604,canberra,08 9786 8806,9950 9127 0706 5359,77457.05,61,120771.9,95,f,72.691
rec-1117-org,male,shelby,mason,2614,sydney,07 0052 7764,0163 5010 7247 3709,63333.51,45,231894.5,64,f,74.964
rec-1118-org,male,hayley,dinnison,2904,sydney,07 1523 2870,4169 9070 9450 0144,35809.89,69,73808.9,31,f,81.647
rec-1119-org,male,carla,lowe,2905,canberra,02 6791 5347,4047 9894 1744 7323,77235.60,19,287814.5,71,f,77.808
rec-1120-org,male,emiily,bovill,2913,canberra,07 7476 9004,2096 1690 3651 8020,26343.98,112,25970.0,42,na,69.954
rec-1121-org,male,olivia,wehr,2602,canberra,07 1913 0056,7368 6240 6461 5837,72256.37,58,106073.6,98,f,80.586
rec-1122-org,male,helena,sau,2903,melbourne,07 3639 0234,0876 4258 1213 3788,73894.97,60,99943.4,48,f,81.574
rec-1123-dup-0,,yuby,nople,2606,perth,,7617 91773658 5237,44695.32,81,58297.3,78,na,76.721
rec-1123-dup-1,male,rubi,noble,2607,,,7617 91771 3658 5237,44695.32,81,58297.3,78,na,76.721
rec-1123-dup-2,male,rupy,nopile,2606,peahgh,,7617 91773658 59237,44695.32,81,58297.3,78,na,76.721
rec-1123-org,male,ruby,noble,2606,perth,08 4149 3422,7617 9177 3658 5237,44695.32,81,58297.3,78,na,76.721
rec-1124-org,female,amy,campbell,2612,sydney,04 0207 7839,1692 4379 7182 9035,12002.55,3,92952.4,31,m,76.988
rec-1125-org,male,meg,teague,2600,perth,03 3226 7599,9400 6767 3877 3836,59999.09,102,96316.9,107,na,71.994
rec-1126-org,male,paris,stanley,2614,sydney,02 9480 7156,3462 5371 8310 3741,39621.52,45,60002.5,109,na,77.676
rec-1127-org,female,charlotte,moody,2906,canberra,08 7452 5842,3538 9955 0989 8653,60404.22,73,40445.2,37,na,77.099
rec-1128-org,male,madeleine,alderson,2905,melbourne,07 9975 9710,3076 6800 8430 5564,65966.91,87,14500.3,69,na,74.969
rec-1129-org,female,bailee,rees,2600,perth,08 0851 7977,8632 8291 0994 7124,41710.00,117,126124.5,89,f,70.111
rec-1130-org,male,keely,blazey,2615,melbourne,04 8787 5211,0258 6350 9275 0957,106413.82,101,40851.1,109,f,77.220
rec-1131-dup-0,,nicole,zpicer,261t,perth,,9314 4845 46933 84591,53877.79,54,97043.9,70,f,77.364
rec-1131-org,female,nicole,spicer,2615,perth,08 2945 2992,9314 4845 4693 8591,53877.79,54,97043.9,70,f,77.364
rec-1132-org,female,jessica,wiseman,2905,sydney,03 0189 8964,4200 0177 5344 0361,39436.79,27,61795.6,12,m,65.286
rec-1133-org,male,nicola,lomman,2615,sydney,04 2990 9187,1375 4915 3222 1826,52824.22,29,109789.3,46,f,72.676
rec-1134-org,male,charlotte,paterson,2621,melbourne,08 6898 9258,7844 9395 5362 9077,46677.66,110,38755.3,100,na,66.520
rec-1135-org,male,isabelle,campbell,2611,melbourne,07 9474 2614,2710 0693 9142 9055,29845.30,24,37641.9,65,f,78.412
rec-1136-org,male,brianna,pettingill,2614,sydney,03 6341 5532,0526 0517 0218 5803,12518.45,45,62009.2,61,na,74.757
rec-1137-org,female,madison,nguyen,2614,brisbane,04 6487 3910,8074 5848 8905 2938,59864.15,52,86298.8,94,f,71.780
rec-1138-org,female,keeley,reid,2902,perth,03 0753 7412,8919 2303 0124 0028,48138.60,44,196549.8,47,f,75.229
rec-1139-dup-0,,miranta,lavendeah,2905,brisbaner,02 7267 4864,98086994 83385 9682,97107.78,70,64751.3,96,f,78.235
rec-1139-org,female,miranda,lavender,2905,brisbane,02 7267 4864,9808 6994 3385 9682,97107.78,70,64751.3,96,f,78.235
rec-1140-org,male,jazz,haar,2617,melbourne,04 8494 7710,9435 0314 1486 9183,56751.96,84,27951.8,90,m,73.109
rec-1141-org,male,jacynta,gaylard,2906,melbourne,03 5355 5409,2511 0442 6055 8485,44883.94,22,139297.5,108,f,69.624
rec-1142-org,male,georgia,jean,2614,melbourne,07 8456 1820,1214 0070 6562 4818,46369.96,93,63779.8,44,na,79.882
rec-1143-org,female,amy,heidrich,2904,brisbane,03 4565 0904,1659 6573 6358 9665,46949.81,67,50424.0,101,na,70.337
rec-1144-dup-0,,poli,vackst,2614,melbouahne,,4357 7184 5770 2543,62408.32,23,317804.3,87,f,77.539
rec-1144-org,male,polly,vaks,2614,melbourne,08 6723 9697,4357 7184 5770 2543,62408.32,23,317804.3,87,f,77.539
rec-1145-org,female,giuliana,burford,2602,canberra,02 8959 9743,4914 6479 4120 6524,26452.19,103,50951.6,43,m,79.534
rec-1146-org,female,annabel,hope,2913,brisbane,08 1273 1293,3796 5323 7390 4505,22176.03,8,133836.0,88,f,75.343
rec-1147-org,male,channing,chandler,2600,perth,03 7985 2970,8926 9720 8334 1040,25730.38,69,25145.4,72,m,84.868
rec-1148-org,female,indiana,campbell,2905,brisbane,08 4777 3158,6880 8724 5232 6431,50611.58,104,49929.4,42,f,72.694
rec-1149-org,female,kirra,cseleda,2617,canberra,03 9703 7697,2477 4076 3839 5327,53841.22,108,61031.8,33,f,75.875
rec-1150-org,female,caitlin,bettens,2605,sydney,08 2334 7109,0914 4793 7699 1746,59168.20,119,71359.1,42,m,76.595
rec-1151-org,male,tiana,collinson,2600,melbourne,07 2427 5574,3423 5196 7177 9431,81962.19,75,50128.1,53,na,71.171
rec-1152-org,male,charlotte,noble,2614,melbourne,08 4755 6687,8401 5987 6367 9695,39979.20,40,86906.7,43,na,79.060
rec-1153-org,female,charlie,ryan,2600,perth,03 0413 7715,9853 9343 7828 8394,56704.96,47,25658.0,15,f,77.130
rec-1154-org,female,chelsea,falcone,2914,brisbane,03 5930 6080,2860 1121 0487 7792,52437.40,55,29413.7,34,f,73.773
rec-1155-org,female,jasmine,sherriff,2906,sydney,08 3907 8519,9075 0091 2900 8518,19039.44,2,97397.7,85,m,78.274
rec-1156-org,male,holly,ngai,2905,sydney,04 8986 1591,9536 1667 8877 9284,45229.32,99,95023.3,14,na,80.056
rec-1157-org,female,tiffany,ryan,2615,sydney,07 8094 6629,3351 3622 4299 6185,48453.10,59,213229.1,40,f,78.698
rec-1158-org,female,jessica,kyratzoulis,2600,sydney,08 5576 1470,8043 1887 6048 0093,40942.39,97,147432.8,78,f,74.890
rec-1159-org,female,eliza,bradshaw,2617,melbourne,07 1457 1160,7229 0123 9753 6215,42392.16,67,95231.0,44,m,74.152
rec-1160-org,female,grace,munford,2614,melbourne,04 6337 7295,5199 1539 9862 9272,18995.15,55,130643.3,80,f,70.593
rec-1161-dup-0,,xlo,thorpe,2606,sydne7,,9402 1270 2305 3047,46331.94,88,55583.0,5,m,74.084
rec-1161-org,female,chloe,thorpe,2606,sydney,07 3070 6674,9402 1270 2305 3047,46331.94,88,55583.0,58,m,74.084
rec-1162-org,female,savannah,suine,2615,perth,08 1672 8581,4763 9601 4251 5435,41753.96,9,22681.5,107,m,77.730
rec-1163-org,female,olivia,paterson,2605,brisbane,08 2529 5132,4122 6650 7431 6062,81283.59,49,46350.5,64,f,73.255
rec-1164-dup-0,,cckristin,lo,2606,sydney,,768 1106 1193 5027,37592.82,89,181883.3,11,f,77.567
rec-1164-dup-1,male,krojtin,low,2606,sydney,,7688 681106 1193 5027,37592.82,89,181883.3,111,f,77.567
rec-1164-dup-2,male,kristtin,low,260y,sytiney,,7688 1106 1193 5027,37592.82,89,181883.3,11,f,77.567
rec-1164-org,male,kristin,lowe,2606,sydney,08 7398 3980,7688 1106 1193 5027,37592.82,89,181883.3,11,f,77.567
rec-1165-org,female,sophie,alsic,2615,sydney,02 0929 5501,0603 1902 8326 3134,46548.82,19,55464.4,47,na,75.522
rec-1166-org,female,eliza,baptist,2906,perth,08 4979 3855,0852 3274 9838 7449,52678.08,95,93450.9,22,na,87.220
rec-1167-org,male,alana,jolly,2903,sydney,03 4561 1101,0279 2505 9565 2635,27701.49,94,94907.1,87,m,77.208
rec-1168-org,female,emma,cannell,2902,melbourne,04 4507 4625,3299 0029 6851 1950,51753.60,10,102468.0,69,f,78.626
rec-1169-org,female,eliza,coffey,2902,perth,02 0367 0148,2784 7270 7641 1125,78159.74,60,109402.5,52,na,82.250
rec-1170-org,female,carla,o'flynn,2903,canberra,04 5034 4794,3112 6495 8781 1495,82783.25,30,125334.9,36,f,74.937
rec-1171-org,male,katie,corver,2607,melbourne,04 5078 5446,7988 6692 9130 0886,34102.34,96,97315.9,11,f,79.149
rec-1172-org,male,ruby,hingston,2605,melbourne,07 4824 7092,5112 1485 1187 6592,40563.53,5,74978.8,75,f,77.847
rec-1173-org,male,amy,clarke,2615,melbourne,02 7279 9175,1627 8303 5632 7164,76832.96,93,15596.7,91,f,82.845
rec-1174-dup-0,,sena,rees,2906,pert,,5560 3011 1465 794,21911.80,34,91121.0,37,m,74.222
rec-1174-dup-1,female,jena,ree5,q906,perh,,5560 3011 1465 1794,21911.80,34,91121.0,37,m,74.222
rec-1174-org,female,jenna,rees,2906,perth,07 9828 9733,5560 3011 1465 1794,21911.80,34,91121.0,37,m,74.222
rec-1175-org,female,holly,hawes,2602,brisbane,02 4067 7868,2026 6439 4231 4487,46054.94,32,109503.7,52,na,79.362
rec-1176-org,female,talia,moody,2615,sydney,04 9290 7783,5252 6618 9675 1711,80790.71,81,40744.1,19,m,75.372
rec-1177-org,male,adele,monjean,2611,melbourne,08 5978 1899,7802 7036 9074 8496,41377.38,16,54363.4,50,m,78.236
rec-1178-dup-0,,lora,tenholm,2611,sydnei,,3511 5877 1148 9410,32740.57,16,104190.2,49,f,72.431
rec-1178-org,female,laura,denholm,2611,sydney,03 4137 0139,3511 5877 1148 9410,32740.57,16,104190.2,49,f,72.431
rec-1179-org,female,aleisha,nguyen,2609,sydney,02 6816 0807,0923 1058 9882 2982,50971.96,45,35694.4,26,m,75.337
rec-1180-org,male,matisse,ryan,2905,sydney,02 6946 2863,9819 6630 1235 0118,36224.51,95,71489.7,18,m,71.218
rec-1181-org,male,sophie,thiessen,2615,melbourne,03 1335 3779,4229 5078 6192 2685,76896.99,1,55864.4,93,f,75.145
rec-1182-org,male,chloe,smallacombe,2606,melbourne,03 7949 1232,6280 9300 9980 8995,41033.42,5,75317.6,68,m,75.204
rec-1183-org,female,charlie,broadhead,2611,melbourne,08 3046 5360,3698 5872 1509 7135,42444.86,47,97659.8,30,f,79.031
rec-1184-dup-0,,sienn,singleton,2t0u,perrh,07 2800 2718,4129 516 6425 5663,21489.34,36,42300.1,55,f,79.581
rec-1184-org,male,sienna,singleton,2607,perth,07 2800 2718,4129 5169 6425 5663,21489.34,36,42300.1,55,f,79.581
rec-1185-org,female,jessica,lowe,2617,sydney,04 7780 5867,7271 0238 7181 9286,66291.68,40,203331.2,22,f,72.173
rec-1186-org,female,chloe,mason,2906,canberra,03 3793 4501,9213 5579 7343 5626,54228.58,40,191084.0,44,f,72.944
rec-1187-org,male,taliah,wyllie,2611,sydney,03 9611 7682,3136 7543 1374 6437,26865.96,114,106304.1,78,f,77.315
rec-1188-org,male,evangelia,bondza,2614,melbourne,04 7510 2726,4706 1277 8274 8253,41082.51,56,93103.3,56,m,78.401
rec-1189-org,male,amy,paterson,2611,melbourne,03 5045 8072,1528 6927 5487 9565,38007.91,58,84513.1,66,f,78.258
rec-1190-org,female,makenzie,fenwick,2603,sydney,03 7065 8791,7841 7795 6069 2728,75285.92,15,105647.1,17,na,73.235
rec-1191-org,male,jessica,fauser,2905,sydney,08 5641 3113,8116 4837 1860 3741,16260.63,53,70668.9,33,m,81.880
rec-1192-org,male,alaiyah,rawlings,2906,melbourne,03 5802 1558,7327 1222 7183 4399,18471.54,95,31285.4,46,m,75.505
rec-1193-org,male,charlotte,matthews,2905,perth,04 5682 7539,6383 1463 7536 6900,9480.63,105,125087.4,101,f,78.580
rec-1194-org,female,chloe,matthews,2600,brisbane,03 1598 3169,5522 1737 4665 0737,47189.51,86,69381.6,68,f,79.616
rec-1195-org,female,emma,burdin,2603,melbourne,04 0941 7878,0211 4414 0748 1436,52631.72,88,60638.3,99,m,74.208
rec-1196-org,male,april,pringle,2612,perth,02 8994 3314,7415 3859 9953 8329,69329.36,10,56700.7,72,f,73.984
rec-1197-org,male,holly,hassall,2617,sydney,07 9728 3256,1366 3143 4240 1758,66713.84,117,75999.5,46,na,67.434
rec-1198-org,male,jade,thorpe,2614,melbourne,02 4089 0747,2505 1702 9080 4557,54760.46,55,48041.6,40,m,83.668
rec-1199-org,female,alicia,mcveigh,2902,sydney,07 5477 9798,1527 7416 0735 1387,62316.29,11,24538.9,35,m,75.393
rec-1200-org,male,claudia,blackwell,2612,melbourne,07 5245 8017,8832 5854 0246 4062,50296.95,44,33671.7,51,na,75.364
rec-1201-org,male,isabella,macgowan,2615,canberra,08 5824 2739,0696 2172 0313 6184,62889.65,61,205559.7,16,f,72.951
rec-1202-org,male,katelyn,reid,2603,melbourne,07 8572 5458,8927 8468 0471 0643,71816.86,90,49455.4,83,m,68.807
rec-1203-org,male,amy,noble,2905,sydney,02 1293 4907,8425 8768 7253 5710,48891.79,44,23668.2,15,na,74.408
rec-1204-org,male,arabella,whetstone,2602,canberra,02 4013 8974,5601 3379 3781 3036,66276.40,7,40942.3,40,na,62.970
rec-1205-org,male,matilda,white,2913,melbourne,03 0783 8212,0189 4854 1770 9399,66824.85,85,41204.9,100,m,73.736
rec-1206-org,male,lauren,basyaruddin,2913,canberra,08 9086 3266,0805 7218 0665 5723,26082.08,3,123901.6,88,na,80.320
rec-1207-org,female,elizabeth,hope,2906,perth,04 2300 3684,5619 7185 3611 5976,39305.75,85,41625.8,48,na,74.652
rec-1208-org,male,georgia,hefford,2617,sydney,07 9285 2925,2316 0955 2187 3127,22681.36,24,66593.2,71,na,76.479
rec-1209-dup-0,,jacwueline,ryan,missing,sydnei,04 9418 5114,7900 9341 62412 1623,73968.62,86,26885.1,72,f,80.439
rec-1209-dup-1,,sacqueline,ryan,2615,sydnh,,7900 9341 6212 17623,73968.62,86,26885.1,72,f,80.439
rec-1209-org,male,jacqueline,ryan,2615,sydney,04 9418 5114,7900 9341 6212 1623,73968.62,86,26885.1,72,f,80.439
rec-1210-org,male,isabella,schaffarz,2602,perth,03 7519 5455,5822 4488 4998 5247,27334.03,81,71004.4,51,f,76.826
rec-1211-org,male,sarah,wheatley,2905,melbourne,07 6929 6057,6025 9700 3200 5753,73406.51,40,91564.9,86,m,74.356
rec-1212-org,male,bailey,aldous,2606,melbourne,02 4885 5767,8001 4940 8538 2951,39908.83,8,104036.8,67,f,76.634
rec-1213-org,female,erin,tiller,2614,canberra,02 7162 0899,5784 6927 9168 6125,55246.25,46,35952.4,90,na,75.231
rec-1214-org,female,giorgia,hoffman,2602,brisbane,02 6840 1131,1010 8726 7730 6278,69698.84,31,74921.5,16,m,78.084
rec-1215-org,male,casey,kerslake,2617,melbourne,07 9754 2975,5986 2586 5029 0724,41022.66,91,34561.4,29,m,77.161
rec-1216-org,male,holly,betschart,2906,perth,07 2410 0354,2469 1385 0025 4260,48449.31,86,97242.0,22,m,80.311
rec-1217-org,male,carly,maclaine,2902,sydney,03 8550 6481,7397 6899 9780 2244,57993.43,11,48782.2,52,f,71.026
rec-1218-org,male,erin,cure,2603,perth,02 5130 4174,5217 1323 5853 8268,34722.28,54,26863.7,78,m,71.202
rec-1219-org,male,saara,carless,2615,perth,07 6660 2663,0465 8061 1070 7429,79704.83,87,24011.9,84,f,76.970
rec-1220-org,male,ashleigh,lodge,2905,melbourne,02 1775 3339,5145 8164 5408 2433,49001.20,110,63097.6,101,m,73.497
rec-1221-org,male,amelia,mason,2605,melbourne,08 5371 3693,6197 8310 2160 4229,70547.56,70,42009.4,94,m,67.379
rec-1222-org,female,danielle,blake,2614,perth,04 1168 3880,1382 6052 0996 0930,51821.84,37,48583.7,98,f,76.433
rec-1223-dup-0,female,grac,maj0n,2605,perth,,5731 1237 19058 124,46828.33,88,147166.0,714,f,76.834
rec-1223-org,female,grace,mason,2605,perth,07 9477 8941,5731 1237 9058 1247,46828.33,88,147166.0,74,f,76.834
rec-1224-org,female,emiily,rosborough,2615,brisbane,03 4448 1337,6991 1199 7823 1863,65902.08,65,46711.0,98,f,81.506
rec-1225-org,male,olivia,herbert,2913,perth,07 4715 9708,0217 3044 0149 7448,23999.54,39,102841.9,62,f,76.816
rec-1226-org,female,charlee,forshaw,2615,melbourne,04 6785 0366,8424 9795 8042 8275,74734.74,16,228385.9,51,f,77.818
rec-1227-org,male,alexandra,leaford,2611,melbourne,04 7486 6298,1216 6837 9138 9460,69526.56,53,49789.9,97,m,69.407
rec-1228-org,female,rachel,nguyen,2612,perth,08 1389 7227,0588 1815 6462 5999,46093.48,91,5240.1,16,na,68.225
rec-1229-org,male,lara,pontifex,2611,sydney,02 9062 1583,1535 3162 5385 4452,67661.29,18,83797.1,59,m,76.903
rec-1230-org,male,isabella,goode,2615,perth,07 5795 7886,6934 7994 3665 9148,49326.35,83,132703.0,101,na,80.643
rec-1231-org,male,adriana,tiller,2902,perth,04 2843 9399,1769 7779 9110 5001,70160.89,57,85260.9,103,m,75.560
rec-1232-org,male,molly,campbell,2913,sydney,02 1781 9035,0614 8610 1362 6831,28288.02,78,96868.3,36,m,80.401
rec-1233-org,female,amy,matthews,2612,sydney,02 7683 0985,5893 0029 3777 3593,71831.98,2,91281.0,13,na,76.422
rec-1234-org,male,layla,eyles,2913,sydney,04 1148 8401,7129 5305 1427 0729,35601.20,81,23150.8,52,f,72.064
rec-1235-org,male,laura,reid,2913,sydney,02 2652 1150,7209 4406 2226 8921,60849.44,84,39420.0,85,na,79.160
rec-1236-org,female,anari,carbone,2604,sydney,08 8028 5315,3058 2055 9290 0583,61790.83,39,229756.9,14,f,65.015
rec-1237-org,female,emiily,hinks,2617,melbourne,04 3861 7901,7114 8937 1867 5791,63707.12,23,54466.4,109,na,78.286
rec-1238-org,female,alexandra,belperio,2611,sydney,04 6592 8113,8317 3058 9684 9239,64253.32,88,36545.0,79,f,79.051
rec-1239-org,male,amber,ryan,2615,melbourne,08 4810 1976,0009 8764 6728 1561,61235.96,28,66862.7,19,m,71.362
rec-1240-org,male,taylor,webb,2611,perth,03 3664 5081,7544 5884 2920 9431,49390.34,52,42829.1,51,m,80.689
rec-1241-org,male,erin,dodic,2600,sydney,07 7783 4345,6284 0344 2949 8807,59841.81,11,79361.6,106,na,78.319
rec-1242-org,female,shai,mackinlay,2905,sydney,07 3102 1446,4115 2335 8650 5563,12018.75,86,37232.2,28,m,74.455
rec-1243-org,male,emma,madigan,2604,perth,02 1235 7002,8031 9550 9248 9919,30624.96,96,71322.1,51,na,77.758
rec-1244-org,male,sophie,thorpe,2611,melbourne,03 6358 0060,1431 9356 1057 7339,10221.05,66,118315.9,37,f,77.086
rec-1245-org,female,alysha,morcom,2611,perth,07 2740 4231,5941 1778 8942 2751,58677.32,92,26069.7,95,f,82.070
rec-1246-org,female,ella,unetta,2600,sydney,04 2806 8185,2251 4107 6256 3430,44296.01,50,78893.7,110,na,77.355
rec-1247-org,male,amy,matthews,2615,sydney,04 1267 8650,8946 3727 4737 9919,68355.52,14,307858.1,48,f,76.982
rec-1248-dup-0,,keorgia,peadtie,2615,melbourne,,8957 9044 001 1802,18191.52,85,55582.2,85,m,75.163
rec-1248-dup-1,,geoahgia,peadtie,missihg,melbourne,03 5511 0475,8957 9044 0041 1802,18191.52,85,55582.2,5,m,75.163
rec-1248-dup-2,,geoahgia,peattie,26q4,melbouen,03 5511 0475,8957 9044 0041 1802,18191.52,85,55582.2,85,m,75.163
rec-1248-org,male,georgia,beattie,2615,melbourne,03 5511 0475,8957 9044 0041 1802,18191.52,85,55582.2,85,m,75.163
rec-1249-org,male,ella,seymor,2614,sydney,04 9248 7555,5749 8810 8399 9315,65771.47,4,130479.4,101,na,74.920
rec-1250-org,male,willow,mccarthy,2905,perth,07 1591 9477,7118 7450 7622 7547,57817.22,70,124941.6,47,f,71.413
rec-1251-org,female,maddison,blake,2606,sydney,08 9123 5186,1785 4028 6863 5562,58364.11,14,241307.1,45,f,79.064
rec-1252-org,male,ruby,ryan,2602,melbourne,03 2553 5094,1338 0346 5244 8728,87602.98,89,104936.2,31,f,80.973
rec-1253-org,male,laetitia,nguyen,2614,sydney,04 1657 6784,5605 5737 8915 2408,94752.81,96,168250.5,26,f,75.896
rec-1254-org,male,marianne,mason,2602,sydney,02 6206 2015,9389 3106 6506 3342,57715.65,72,70148.4,98,na,75.922
rec-1255-org,male,lucy,hage,2905,melbourne,08 6217 3736,4997 6429 2597 5662,72080.95,38,22283.6,17,m,75.121
rec-1256-org,female,bianca,svenson,2913,sydney,03 4989 1319,2997 1936 7572 7337,25753.90,63,35743.2,24,m,76.257
rec-1257-org,female,brooklyn,vikor,2905,sydney,07 6879 6815,6582 8504 6684 8799,42450.99,114,30934.9,63,m,76.047
rec-1258-org,male,imogen,campbell,2913,melbourne,07 3038 4331,6197 5122 5522 4425,32750.08,32,215058.3,65,f,75.163
rec-1259-org,male,chloe,leslie,2905,melbourne,02 9860 4232,3068 6449 7553 0125,27384.17,72,40551.8,89,na,74.318
