rec-id,gender,given-name,surname,postcode,city,telephone-number,credit-card-number,income-normal,age-uniform,income,age,sex,blood-pressure
rec-1097-org,male,madeline,spall,2615,melbourne,03 5663 3363,3030 8731 1561 2764,71792.29,98,68160.4,38,m,79.428
rec-1098-org,female,michaela,tridgell,2602,melbourne,08 5025 2524,6991 0435 0178 5521,46492.24,110,141762.1,82,f,76.729
rec-1099-org,female,lucy,grosser,2904,sydney,02 0120 6778,7686 3430 3181 7005,31611.27,65,28713.7,63,f,89.351
rec-1100-org,female,stephanie,hislop,2913,perth,03 1685 7971,8271 0630 9390 2938,48633.28,78,22266.4,78,m,75.452
rec-1101-org,male,ashleigh,parremore,2615,melbourne,02 5655 4213,0880 0800 4748 3673,71964.84,15,80901.7,76,na,74.143
rec-1102-org,male,sarah,felstead,2913,canberra,04 1566 4931,1233 3623 3812 2182,27203.91,30,20380.3,30,m,77.720
rec-1103-org,male,isabella,kouvoussis,2903,perth,08 5694 9252,9267 9832 3646 0409,54888.60,117,28162.8,23,f,74.895
rec-1104-org,male,melinda,mulconray,2611,melbourne,03 5686 3971,2176 5601 4424 1560,80095.89,62,58999.0,67,na,78.093
rec-1105-org,male,jasmine,majchrowska,2614,sydney,08 3763 7362,8063 7490 0284 1611,53146.81,68,82488.1,68,f,71.164
rec-1106-org,female,lauren,allchin,2902,brisbane,02 5601 2207,0530 0813 8486 8885,39525.31,81,35605.1,64,f,76.404
rec-1107-org,male,faith,flannery,2606,sydney,02 6240 1246,5632 3668 0584 7191,63363.00,27,68650.4,87,na,77.508
rec-1108-org,male,emiily,rocca,2605,sydney,04 7157 3025,8053 6320 1325 1598,61541.43,101,61672.8,49,m,71.513
rec-1109-org,male,samantha,loughrey,2902,perth,04 6997 0454,5151 0603 5673 6589,48003.70,89,13009.5,35,na,69.616
rec-1110-org,female,lydia,white,2905,brisbane,04 6069 3435,8585 4952 1087 2567,48871.10,90,93928.7,22,m,75.756
rec-1111-org,female,sylvie,mavromihalis,2903,melbourne,03 4239 0832,6992 4519 7305 3506,33185.08,61,45683.6,29,na,71.421
rec-1112-org,female,kiara,henshaw,2617,perth,07 3948 2456,2891 1982 6642 9706,31836.85,89,15750.5,59,na,70.685
rec-1113-org,male,ashley,della-verde,2905,sydney,08 8388 1089,0180 9034 5808 7466,34511.71,11,46470.5,109,f,78.813
rec-1114-dup-0,male,lily,aahdle,2502,melborne,,3938 7716 24019694,32412.47,116,10510.2,16,f,74.050
rec-1114-org,male,lily,wardle,2602,melbourne,07 5772 6251,3938 7716 2401 9694,32412.47,116,10510.2,16,f,74.050
rec-1115-org,male,lauren,czerniawski,2904,melbourne,08 5356 8272,3540 8315 6830 9348,86918.68,25,103108.6,43,f,74.152
rec-1116-org,male,lucy,white,2904,melbourne,07 4683 8416,3898 6380 7401 8799,50401.68,67,95310.3,51,m,76.031
rec-1117-org,male,jenna,petersen,2913,melbourne,03 8801 5733,2961 6775 3796 7301,47568.67,19,178484.2,58,f,82.203
rec-1118-org,male,elly,jolly,2605,melbourne,03 3293 9220,1839 8205 4504 6636,66580.66,2,120704.2,27,na,68.667
rec-1119-org,male,alexandra,bellchambers,2607,melbourne,04 5496 3703,2064 8935 1705 7815,35604.32,28,73213.3,110,m,73.861
rec-1120-org,male,sara,parr,2614,melbourne,03 9651 3983,0160 3269 1212 9197,15632.13,90,150316.6,60,f,74.522
rec-1121-org,female,samantha,white,2606,canberra,02 2041 7040,2955 9108 6157 9619,41527.85,10,44500.9,91,m,77.012
rec-1122-org,female,caitlin,nicolle,2913,sydney,02 6957 8409,1841 8838 1377 0294,60779.87,21,29095.1,50,na,70.266
rec-1123-org,male,monique,crouch,2904,melbourne,07 4567 7553,5458 8172 9075 4394,54930.87,97,92969.0,41,f,80.346
rec-1124-org,male,isabella,bradshaw,2611,sydney,02 1394 5192,9573 4774 8544 5803,35679.36,2,139106.1,10,f,68.322
rec-1125-dup-0,,courtnei,clarke,2903,,,7022 1037 4597 744,68236.18,1,39673.0,69,f,67.287
rec-1125-dup-1,female,kourtney,klarke,2903,pert,,7022 1037 4597 704,68236.18,1,39673.0,69,f,67.287
rec-1125-org,female,courtney,clarke,2903,perth,08 0139 2467,7022 1037 4597 7404,68236.18,1,39673.0,69,f,67.287
rec-1126-org,male,indyana,cicconi,2602,sydney,04 3387 7952,8910 6738 9872 9513,51385.65,26,2575.9,84,na,65.647
rec-1127-org,male,alana,tuke,2611,melbourne,02 8069 5758,4957 2078 7687 4605,27469.73,33,54309.4,67,na,70.749
rec-1128-org,male,hayley,dukeson,2614,sydney,02 4181 8009,6857 1982 5960 8659,27249.14,61,118734.4,99,na,80.766
rec-1129-org,female,teagan,gigney,2605,brisbane,08 5591 5522,3053 8161 9875 6691,71420.01,96,80440.5,91,na,69.931
rec-1130-org,female,megan,garden,2905,melbourne,07 6882 0398,8759 5637 4809 9747,70812.60,91,50973.4,106,f,78.778
rec-1131-org,female,amber,kelakios,2913,canberra,07 1820 9046,6550 8585 6092 9299,57712.63,13,57855.5,52,m,81.392
rec-1132-org,male,bethany,jessen,2615,sydney,04 8989 9382,9493 9397 7030 0481,77045.96,52,46108.7,110,na,74.287
rec-1133-org,female,charlotte,heidrich,2615,sydney,04 6471 5781,2114 4463 0201 2760,47844.62,28,35144.9,47,m,78.771
rec-1134-org,female,grace,shove,2607,sydney,03 6847 2742,5021 7794 9797 6251,51821.80,55,95533.2,99,f,80.154
rec-1135-org,male,bailey,nguyen,2605,melbourne,04 3428 2007,9087 8566 0347 0300,55818.66,68,62143.8,103,f,76.832
rec-1136-org,male,alivia,hoffman,2612,sydney,03 6342 5452,2966 0344 3323 8324,65170.29,9,50563.0,51,m,69.797
rec-1137-org,female,olivia,inglese,2617,perth,07 3242 9532,3267 7506 2261 2780,78732.48,82,80211.9,55,f,81.999
rec-1138-org,male,cheyenne,schumann,2604,sydney,07 8722 7843,5382 2477 2661 2055,61578.96,106,47805.3,98,f,69.552
rec-1139-org,male,keeley,hamilton-smythe,2906,canberra,04 2030 2248,0037 2614 0457 5335,78704.06,92,78490.4,36,f,72.629
rec-1140-org,male,alicia,campbell,2615,perth,04 8862 8823,8154 1511 2341 0260,51180.71,47,79736.5,52,m,77.871
rec-1141-org,male,bethany,stephenson,2617,sydney,03 3365 0793,6904 0063 7803 0504,75973.00,87,48785.1,60,na,68.132
rec-1142-org,female,amber,ryan,2904,perth,02 9893 5227,7144 8941 3900 3840,41405.93,89,18071.1,98,f,76.347
rec-1143-org,male,taylor,lanyon,2614,melbourne,04 5098 2522,3394 0185 4412 0305,52010.93,27,58431.7,105,f,75.812
rec-1144-org,female,gabrielle,etherington,2903,perth,07 2792 0194,7139 4602 6704 9600,9728.00,79,8304.1,19,na,80.463
rec-1145-org,female,laura,beniston,2618,sydney,03 2972 6205,9646 6719 0342 9256,19677.75,36,115005.2,110,f,75.747
rec-1146-org,female,portia,green,2611,sydney,02 1774 8874,8181 5523 5526 9528,50967.86,37,70493.7,44,m,73.266
rec-1147-org,male,sarah,fahlberg,2913,perth,03 7456 1632,2426 2186 7716 5069,33918.35,69,85004.6,25,m,76.499
rec-1148-org,male,molly,lodge,2905,melbourne,08 2675 2979,6039 1240 5918 4903,50640.80,53,122482.9,61,na,81.880
rec-1149-org,male,abbey,woodbury,2906,sydney,03 4236 0426,6262 5778 0469 8679,39990.17,68,206995.9,41,f,71.510
rec-1150-org,female,imogen,clarke,2611,melbourne,08 3697 9680,7428 3781 1690 1927,38508.29,94,19115.7,107,f,73.485
rec-1151-org,male,elle,leicester,2602,sydney,03 3672 5554,2435 6417 6370 2683,45356.19,3,177967.3,26,f,69.088
rec-1152-org,female,jordan,baillie,2611,perth,04 7624 5674,4838 8313 5302 0385,21917.04,119,127502.7,23,f,68.225
rec-1153-org,male,talia,hand,2903,sydney,08 7677 9746,7524 3204 2100 4328,32684.65,9,97010.8,36,na,66.232
rec-1154-org,female,hannah,hanna,2600,sydney,04 0371 3215,9151 8159 9610 7085,40274.25,77,141630.3,15,f,70.867
rec-1155-org,female,skye,baynes,2607,sydney,08 5315 3708,7019 8744 8936 8635,42207.88,49,53051.4,62,na,73.709
rec-1156-org,male,tayla,noble,2614,melbourne,08 8723 2334,2644 1094 3554 2541,70636.41,4,99971.4,102,f,70.169
rec-1157-org,male,sonja,george,2902,sydney,07 3728 8268,9416 7867 5873 6000,81130.70,73,143971.1,27,f,72.538
rec-1158-org,male,layla,amiet,2614,perth,07 5991 7797,1738 9793 6756 3639,65894.87,19,65461.0,74,na,71.423
rec-1159-org,male,jessica,priest,2617,perth,08 2190 3622,0637 2685 1757 6458,85745.49,101,45955.6,54,m,72.585
rec-1160-org,male,isabella,ryan,2914,melbourne,03 1505 2264,7518 0512 3408 6624,48426.17,96,66947.6,74,f,82.698
rec-1161-org,male,emiily,masen,2615,sydney,08 4589 6884,6985 0103 5928 3411,94021.60,58,135786.2,77,f,69.911
rec-1162-org,male,isabelle,campbell,2913,melbourne,03 9033 0566,6093 3540 2785 7711,39453.55,116,17998.3,22,na,77.421
rec-1163-org,male,vanessa,quilliam,2903,perth,03 4486 9292,5987 5114 3019 1545,55524.49,87,65755.7,67,f,70.292
rec-1164-org,female,zoe,webb,2903,perth,02 6215 3827,9170 8376 1894 1244,28671.48,105,36186.7,60,m,80.433
rec-1165-org,male,brooke,green,2903,melbourne,03 0618 1353,8112 5179 3592 7482,27128.32,39,7533.0,11,na,73.144
rec-1166-org,male,isabella,webb,2904,sydney,04 2721 4119,7964 3875 3006 3818,11567.62,28,123610.1,56,na,73.156
rec-1167-org,female,ellouise,wheatley,2604,canberra,04 1786 9291,9675 9564 4376 7314,38121.81,32,63553.1,25,na,67.358
rec-1168-org,male,lara,wilkins,2904,perth,03 8094 6180,6425 4573 2434 6632,77314.58,42,82646.8,25,m,82.219
rec-1169-org,male,bethany,moody,2611,canberra,02 0068 1877,9614 3251 0457 5113,45660.74,97,38623.3,68,na,73.222
rec-1170-org,male,hannah,mccarthy,2904,sydney,04 8854 0488,9892 0352 1978 9687,66850.96,49,143579.5,99,f,83.742
rec-1171-org,male,hannah,vorrasi,2902,melbourne,02 7906 9781,1606 5492 8559 5317,67620.25,82,196226.6,100,f,78.529
rec-1172-org,female,brydee,reid,2602,sydney,02 3998 6667,2410 1096 6237 7785,76237.43,112,20358.8,27,m,72.077
rec-1173-org,male,pia,berry,2611,melbourne,07 7303 8091,3228 3153 2923 9120,41505.28,46,83432.0,107,na,75.315
rec-1174-org,male,imogen,gyapjas,2611,melbourne,04 2267 6790,6422 9278 8036 6507,66332.20,110,52578.8,98,m,79.321
rec-1175-org,female,emiily,gaskin,2617,sydney,04 8449 1964,2821 8490 9406 8055,64459.63,117,93216.1,28,na,74.701
rec-1176-org,female,lauren,baillie,2904,sydney,07 8957 7463,2300 9989 4951 7293,84522.51,110,36853.4,39,na,73.969
rec-1177-org,male,morgan,koulenios,2905,melbourne,08 9478 7600,5397 6583 9572 3810,51905.01,104,153327.7,85,f,80.550
rec-1178-dup-0,,annable,dimj,2612,melbourne,,3983 4725 7476 6430,72582.66,65,125076.8,95,na,79.554
rec-1178-org,male,annabel,tims,2611,melbourne,08 1928 7664,3983 4725 7476 6430,72582.66,65,125076.8,95,na,79.554
rec-1179-org,female,lillianna,grosser,2615,perth,07 7262 5149,9483 9120 3398 6606,20277.98,67,77645.0,44,m,81.370
rec-1180-org,female,katharine,garcia,2617,sydney,04 1016 9409,8864 1884 8694 1020,80743.47,68,44961.6,23,f,73.883
rec-1181-org,female,delaney,ryan,2913,sydney,02 9992 1325,5287 9124 9941 7404,48327.41,25,41231.3,90,f,76.253
rec-1182-org,female,maddison,rudd,2602,perth,07 6927 1504,7531 6588 7936 5355,32737.76,40,58240.4,102,na,70.582
rec-1183-org,female,alexandra,vatcky,2903,brisbane,08 3793 4741,9844 2805 4833 2813,48473.74,80,24370.6,13,na,73.637
rec-1184-org,female,madeline,ryan,2600,sydney,03 7622 9466,3221 5872 2234 2770,56899.30,47,11465.9,23,na,69.547
rec-1185-org,male,aaliyah,rundle,2617,sydney,08 1133 9614,7755 5261 6066 4709,57910.83,23,119590.3,45,na,68.656
rec-1186-org,female,emiily,tiller,2602,melbourne,08 7165 1680,4030 5145 3600 8057,48051.47,93,25904.2,107,na,73.587
rec-1187-org,male,elle,burnell,2913,canberra,02 9532 9459,5226 8343 9501 2922,64876.14,113,80653.3,14,m,76.491
rec-1188-org,female,madison,white,2614,melbourne,02 1619 1959,8144 9282 8665 3517,55901.86,86,44062.4,33,m,75.780
rec-1189-org,male,sonja,ryan,2615,sydney,03 8214 1022,0384 5024 9684 6216,33906.25,91,53927.7,98,na,69.271
rec-1190-org,female,isabella,fawkner,2905,perth,03 7874 3779,2512 0205 7333 1474,48375.19,7,67803.1,99,m,81.067
rec-1191-org,male,april,tebb,2600,sydney,07 7901 8566,3759 2143 0500 8239,71051.53,74,75838.1,31,f,79.204
rec-1192-org,female,petreece,miles,2913,brisbane,03 3092 9134,1383 2047 6764 7065,39113.13,46,266229.2,75,f,73.059
rec-1193-org,male,yasmin,kurr,2607,melbourne,04 8273 0848,0910 8560 2789 8581,25797.40,10,73345.7,46,f,75.016
rec-1194-org,male,kristen,glass,2913,sydney,08 9381 6386,4333 1872 1220 2687,32410.79,111,28309.8,48,f,77.325
rec-1195-org,female,elana,weller,2913,perth,08 3037 2749,9673 5751 1126 1231,89628.38,85,99048.4,85,m,72.891
rec-1196-org,male,matilda,fitzpatrick,2913,sydney,02 5364 0214,1974 9685 4757 7311,48404.89,42,73273.8,61,f,77.580
rec-1197-org,female,mia,flannery,2904,perth,08 2203 4741,7002 7758 2367 0103,41282.53,27,66815.8,109,f,73.754
rec-1198-org,male,madeleine,froomes,2611,canberra,08 4592 3291,5574 6643 1339 0392,79659.43,2,112303.8,65,na,65.645
rec-1199-org,male,gabriella,ulrick,2605,melbourne,08 6874 3351,4403 0959 6635 6263,47534.49,65,48777.7,13,f,80.136
rec-1200-org,female,jessica,george,2615,sydney,03 7984 1587,2545 4188 6812 7416,39970.30,43,5471.4,34,na,73.890
rec-1201-org,male,tiarna,van lingen,2602,sydney,08 7867 8543,7133 1332 7003 9327,40544.26,20,81094.2,22,f,69.782
rec-1202-org,female,laklynn,feast,2605,melbourne,07 2657 4733,9800 7673 6282 0186,17048.33,55,53768.1,46,m,73.524
rec-1203-org,male,victoria,bralic,2612,sydney,08 1990 3721,8703 3241 4561 5561,36372.12,34,61262.4,91,na,72.841
rec-1204-org,male,amber,matthews,2903,sydney,07 8317 7193,0243 6237 4679 5247,16027.32,118,62279.0,82,m,74.832
rec-1205-org,male,angelina,ho,2600,melbourne,03 5121 3419,4196 1783 6772 7179,56165.62,42,38517.5,56,f,71.681
rec-1206-org,male,jessica,matthews,2902,melbourne,02 9681 5032,1337 5433 6082 3242,60889.85,28,36602.8,42,na,76.273
rec-1207-org,female,tiana,westbrook,2617,sydney,03 0307 4073,5308 5176 4610 9811,62355.54,32,49577.6,88,m,75.904
rec-1208-org,male,imogen,rawlings,2614,melbourne,08 1920 8616,1179 6502 2624 6380,57888.82,8,136241.7,43,f,74.097
rec-1209-org,female,taylor,mccagh,2602,sydney,08 6462 6956,6645 5153 9136 9530,38855.35,70,55391.6,84,m,75.396
rec-1210-org,male,mia,roles,2615,melbourne,08 9709 4893,4122 4307 7772 6196,23501.91,42,31791.3,16,f,69.453
rec-1211-org,male,imogen,lowe,2614,canberra,03 0184 2976,2722 9545 6247 3341,72908.58,74,55952.1,95,na,72.497
rec-1212-org,male,keely,reinmuth,2903,melbourne,02 1480 7921,3646 8720 8906 8117,46917.70,37,44050.9,52,m,69.570
rec-1213-org,male,isabella,longman,2615,melbourne,03 8445 1648,2761 4578 0133 6687,59073.87,25,83290.7,63,f,81.843
rec-1214-org,female,chloe,chandler,2604,perth,07 3673 3730,4747 5944 8049 9812,20837.85,95,12350.5,76,na,77.510
rec-1215-org,male,eva,faehse,2906,sydney,08 6196 1086,0490 3191 2629 5960,54800.52,95,39757.6,34,f,70.622
rec-1216-org,male,megan,wardle,2905,melbourne,07 7970 4361,3459 5081 4815 5232,61509.02,75,5213.4,23,na,74.793
rec-1217-org,female,abbey,mccarthy,2902,canberra,08 0968 0901,7833 5365 5009 4489,82801.22,103,20872.2,91,m,77.594
rec-1218-org,female,kiarnee,copp,2615,canberra,08 9708 1785,4705 4855 3581 8312,45587.35,115,49751.0,58,na,81.679
rec-1219-org,male,corie,nicely,2606,melbourne,07 3826 7567,9591 9324 1639 8281,52615.48,72,131196.8,35,na,76.529
rec-1220-org,male,jacqueline,afford,2902,perth,07 3832 1951,4725 5180 1415 6852,34034.24,29,96146.6,21,na,72.699
rec-1221-dup-0,male,anbrosya,mkmulen,missing,sydney,,3049 4023 9262 7271,62258.13,52,111421.5,15,f,77.802
rec-1221-dup-1,,amprosya,mcmullen,29pr,sydne,,3049 4042 9262 7271,62258.13,52,111421.5,15,f,77.802
rec-1221-org,male,ambrosia,mcmullen,2905,sydney,04 6919 1323,3049 4042 9262 7271,62258.13,52,111421.5,15,f,77.802
rec-1222-org,male,mackenzie,white,2602,sydney,03 6795 5258,3066 0681 8938 3141,70101.69,106,40032.6,99,f,75.045
rec-1223-org,female,amy,white,2902,melbourne,04 8747 6702,9209 2315 5473 0029,56869.14,10,56616.1,58,f,78.797
rec-1224-org,male,tara,clarke,2603,sydney,08 1709 6178,1662 3591 6992 4312,72010.48,107,106465.5,47,f,80.076
rec-1225-org,male,alessia,mccarthy,2913,sydney,03 3527 7285,8390 7935 9990 9506,63739.65,48,75594.3,25,m,74.241
rec-1226-org,male,zali,goode,2602,sydney,03 5331 1297,4041 1887 3359 1007,25392.61,73,14449.4,14,f,78.615
rec-1227-org,male,chloe,walch,2904,canberra,07 3504 9650,4727 4279 0099 8395,23323.22,116,81668.6,54,f,79.505
rec-1228-org,male,brooke,glass,2906,perth,07 9420 3364,2376 6232 5729 9950,75423.25,8,80136.7,75,f,74.368
rec-1229-org,male,annabelle,nozoma,2601,sydney,02 5044 1669,8842 0227 8018 2833,67912.44,108,97447.9,37,m,74.164
rec-1230-org,male,stephanie,kaufman,2913,perth,04 3183 5210,7679 3297 0068 1435,38093.75,69,41742.7,27,m,81.790
rec-1231-org,female,laura,weaver,2611,sydney,03 1099 8600,6141 8930 1966 3971,27715.60,56,92713.0,46,m,71.190
rec-1232-org,male,ashley,hallock,2611,melbourne,04 1426 1608,5332 6956 4057 8633,53396.74,69,27933.5,83,f,70.145
rec-1233-org,female,madison,clarke,2611,sydney,08 4181 9579,7446 3653 2911 8133,30370.83,23,68598.4,48,f,74.799
rec-1234-org,female,ruby,tennent,2905,brisbane,02 5215 1919,3706 0237 0385 1234,65910.55,69,161873.6,91,f,82.763
rec-1235-org,male,xani,palethorpe,2617,sydney,04 0647 8798,1560 0098 1771 5446,58562.49,67,28178.9,80,m,77.142
rec-1236-org,female,sophie,baynes,2612,brisbane,02 5925 9791,3473 2621 2039 3088,80014.67,22,43162.0,64,na,70.410
rec-1237-org,male,monique,hope,2606,sydney,03 0189 6282,3728 5061 2682 9972,18761.96,86,13242.3,69,f,78.538
rec-1238-org,male,taliah,whillas,2913,melbourne,03 5713 7958,2031 7846 4742 9880,5890.41,1,88778.9,65,f,76.857
rec-1239-org,male,stephanie,nel,2906,canberra,04 8755 9738,1867 5662 2668 7318,46585.13,44,83441.6,29,na,81.217
rec-1240-org,female,karli,halley,2906,sydney,07 7586 9833,6289 6353 7465 7185,53499.59,29,2294.7,87,na,72.837
rec-1241-org,male,jaslyn,purdon,2606,sydney,04 7102 1246,6941 1707 6893 5665,29261.95,81,79724.2,55,na,80.306
rec-1242-org,female,teal,mccarthy,2602,brisbane,04 7774 7956,1404 6106 0449 0997,47641.57,10,29373.0,99,m,70.704
rec-1243-org,male,ella,crosswell,2602,melbourne,04 2241 1246,4290 8300 2012 5225,80162.15,115,74233.8,82,f,72.563
rec-1244-org,male,cassidy,mcgregor,2906,melbourne,07 9390 0238,6466 7879 7546 0863,50385.36,71,77638.8,59,na,80.593
rec-1245-org,male,hannah,nguyen,2905,perth,02 0813 5857,0223 5278 1860 3461,69135.24,106,30738.9,106,m,72.021
rec-1246-org,male,holly,gulliver,2913,sydney,08 2041 4841,6662 9714 9479 4027,59432.80,119,25854.8,86,na,77.860
rec-1247-org,male,isabella,ranson,2913,perth,04 5233 6051,1750 7186 8766 7060,62920.08,4,77483.7,71,m,73.241
rec-1248-org,female,sarah,morrison,2906,brisbane,03 5575 2408,1004 2103 9689 1118,37472.22,5,31495.9,41,m,72.882
rec-1249-org,male,sarsha,laggan,2614,perth,04 6962 3378,8797 9816 7072 7376,73018.08,10,57651.7,19,m,75.042
rec-1250-org,male,madeline,lock,2611,perth,03 2559 2753,7384 8533 3084 7232,55658.49,71,40746.7,21,m,78.733
rec-1251-org,male,carla,winfield,2905,perth,04 3500 3405,2835 3758 6352 5688,46567.77,45,21927.1,86,f,71.114
rec-1252-org,male,grace,halley,2914,melbourne,03 2033 2292,1666 6566 3448 9794,30989.99,85,84165.4,105,m,72.073
rec-1253-org,male,jasmyn,mcphail,2905,melbourne,02 0400 4807,8384 3480 3259 2238,30799.77,91,122395.1,55,na,68.118
rec-1254-org,female,brigitte,pettingill,2615,canberra,04 8607 6943,6736 0780 9290 9153,37348.57,107,78036.8,54,m,71.379
rec-1255-org,female,emiily,binns,2904,sydney,03 3267 7695,7887 4253 4776 7354,13162.63,93,2593.3,98,na,78.405
rec-1256-org,male,mia,coffey,2607,perth,02 5946 5981,3500 9787 4019 2546,43366.99,84,197759.2,81,f,76.705
rec-1257-org,female,holly,clarke,2902,brisbane,02 9195 7856,2853 3730 8523 1177,35736.13,55,112490.4,47,f,72.774
rec-1258-org,male,emiily,longhurst,2902,melbourne,07 2693 1309,5862 8352 7264 9606,72751.18,46,42142.9,63,na,71.626
rec-1259-org,male,bella,thorpe,2614,melbourne,02 9628 0746,6933 5854 4369 1644,47106.45,110,88324.0,90,f,78.169
rec-1260-org,female,ella,grimsley,2605,perth,03 2388 7066,3798 9322 3678 9056,55937.66,14,16619.5,72,f,71.929
rec-1261-org,male,gillian,kaspar,2617,canberra,02 4739 2202,6082 6887 0155 8449,69672.40,19,102066.6,110,f,75.976
rec-1262-org,female,elizabeth,fargahry-tolba,2612,perth,02 7965 8646,3744 6560 4479 5750,73167.32,35,123653.0,107,f,74.342
rec-1263-org,male,emiily,watanaverapong,2905,melbourne,03 1255 9092,9890 0884 5467 0304,47301.33,5,134885.4,97,na,76.192
rec-1264-org,female,danielle,royle,2913,sydney,08 4342 9344,6317 3148 1024 4716,50029.71,32,162943.3,59,f,78.875
rec-1265-org,female,juliana,mccarthy,2904,perth,04 3363 4025,2269 6435 9312 7827,45189.56,69,35155.5,100,na,77.475
rec-1266-org,male,alicia,coulson,2615,perth,08 9910 9567,8565 1681 4380 0759,26954.17,6,83064.9,37,na,76.252
rec-1267-org,female,jordan,waller,2614,brisbane,08 0733 9680,9556 4152 7955 1816,12607.19,105,25647.5,106,m,77.472
rec-1268-org,female,emiily,haeusler,2615,brisbane,07 2528 3589,2979 0413 1068 0760,61160.79,69,113277.0,22,f,78.893
rec-1269-org,male,charlotte,boyes,2913,melbourne,03 7098 5580,7749 1969 0654 2746,89285.20,87,126364.1,80,f,81.703
rec-1270-org,male,catherine,kermeen,2603,perth,03 3340 0875,5215 0373 6853 3163,25399.62,16,29347.3,24,na,85.506
rec-1271-org,male,eloise,green,2615,perth,03 3287 5452,0275 4027 2970 7780,33568.95,11,252576.8,66,f,70.678
rec-1272-org,female,teresa,portlock,2602,sydney,08 2383 3281,0113 3407 7787 7147,20530.53,52,200233.9,63,f,67.151
rec-1273-org,male,hayley,lipscomb,2615,melbourne,08 1907 9887,3566 9766 1991 1679,51647.93,110,43115.9,27,na,70.032
rec-1274-org,male,alana,leonardi,2904,perth,04 3147 8669,5825 9002 9877 3233,20953.85,97,99293.5,58,m,79.460
rec-1275-org,male,isabelle,green,2905,melbourne,08 2033 6446,5354 0144 1685 3852,81892.01,86,54457.8,58,m,74.176
rec-1276-org,female,montanna,charman,2607,brisbane,08 9494 3508,4760 9695 2994 3742,50789.85,11,250396.9,44,f,74.925
rec-1277-org,male,sophie,mason,2617,sydney,07 5907 1685,0398 7607 0565 5501,79167.18,54,81299.1,81,m,75.428
rec-1278-org,male,madelyn,longhurst,2913,perth,08 2313 0904,2410 0870 1305 3750,43212.21,113,34093.5,93,m,76.747
rec-1279-org,male,april,sydenham,2615,melbourne,08 0242 4157,2919 1076 0870 9196,42437.58,83,59982.6,107,f,71.040
rec-1280-org,female,vianca,robson,2903,sydney,07 3156 3368,3119 4544 2748 6513,46385.45,115,153114.9,102,f,72.388
rec-1281-org,female,jessica,vrlic,2617,canberra,03 1189 4868,3259 8381 9755 0824,46936.45,101,27465.4,72,m,77.521
rec-1282-org,male,jessica,jessup,2611,melbourne,07 1136 3625,8650 7676 3159 5164,59078.75,80,75805.3,28,m,75.898
rec-1283-dup-0,,emiil,camppell,2602,sydney,,8870 7345 70907 0841,17215.86,18,35033.1,88,na,81.098
rec-1283-dup-1,male,emiili,kampbrll,2602,sytney,02 0972 7798,8870 7345 70070841,17215.86,18,35033.1,8,na,81.098
rec-1283-dup-2,male,emily,cambel,2602,sydney,,8870 7345 70070841,17215.86,18,35033.1,588,na,81.098
rec-1283-org,male,emiily,campbell,2602,sydney,02 0972 7798,8870 7345 7007 0841,17215.86,18,35033.1,88,na,81.098
rec-1284-org,male,stephanie,siggins,2904,sydney,03 0931 2471,3981 5160 9422 7276,30394.30,89,16179.9,62,na,76.530
rec-1285-org,male,samantha,crosswell,2606,sydney,03 6803 0371,9594 2359 9392 7476,22171.90,54,47947.3,104,f,78.201
rec-1286-org,male,sarah,hoffman,2602,melbourne,02 9705 7543,4804 4636 8894 2644,41076.27,109,9069.6,43,na,81.718
rec-1287-org,female,madison,reid,2602,sydney,07 6818 5911,9300 8265 4660 8078,46691.84,46,36886.0,70,f,73.893
rec-1288-org,male,tarshya,yanny,2615,canberra,04 4400 7411,7891 9769 2650 4810,40720.94,8,118781.8,45,f,79.136
rec-1289-org,male,shelby,mikajewski,2602,sydney,02 4384 0540,7462 7274 7305 9196,70627.23,11,15675.7,50,f,69.165
rec-1290-org,male,georgia,mahon,2904,sydney,04 8830 1565,3241 2215 8877 3324,55884.22,115,69727.0,48,na,77.701
rec-1291-org,female,brooke,campbell,2617,sydney,08 0863 1210,3618 9423 6625 0306,38913.61,101,146070.6,85,na,83.634
rec-1292-org,male,ashley,heron,2904,melbourne,04 3784 5037,5028 4448 1876 0958,28497.44,6,49040.3,108,m,80.568
rec-1293-org,female,alexandra,carmody,2902,brisbane,08 0796 4285,9632 3015 2288 7128,52475.61,50,96310.9,14,m,70.761
rec-1294-dup-0,female,emiili,perri,2907,sydn3y,,9235 0979 4091 1541,29446.08,81,20654.1,54,m,76.049
rec-1294-dup-1,female,emily,berrir,29py,sydney,,9235 0979 4091 1541,29446.08,81,20654.1,45,m,76.049
rec-1294-dup-2,female,emiily,berrie,2996,jydney,08 9012 5524,9235 0979 409 1 1541,29446.08,81,20654.1,51,m,76.049
rec-1294-org,female,emiily,berry,2906,sydney,08 9012 5524,9235 0979 4091 1541,29446.08,81,20654.1,54,m,76.049
rec-1295-org,male,sidonie,edson,2611,melbourne,04 6204 6496,8676 2463 4349 6829,66200.46,112,72443.1,19,m,75.011
rec-1296-org,male,alexandra,reid,2611,perth,04 3172 6047,7845 8160 2013 7357,66639.45,2,29815.1,95,m,79.171
rec-1297-org,female,jacinta,pettingill,2905,sydney,08 3425 6351,7700 6585 5462 3795,49553.66,47,40136.1,17,na,77.969
